img_1,img_2,label,dir
c_0_9.jpg,c_0_10.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_0_task-369-annotation-189-by-1-tag-deforest-0.png,10014_1
c_1_9.jpg,c_1_10.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_1_task-369-annotation-189-by-1-tag-deforest-0.png,10014_1
c_2_9.jpg,c_2_10.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_2_task-369-annotation-189-by-1-tag-deforest-0.png,10014_1
c_0_10.jpg,c_0_11.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_0_task-370-annotation-190-by-1-tag-deforest-0.png,10014_1
c_1_10.jpg,c_1_11.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_1_task-370-annotation-190-by-1-tag-deforest-0.png,10014_1
c_2_10.jpg,c_2_11.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_2_task-370-annotation-190-by-1-tag-deforest-0.png,10014_1
c_0_11.jpg,c_0_12.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_0_task-371-annotation-191-by-1-tag-deforest-0.png,10014_1
c_1_11.jpg,c_1_12.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_1_task-371-annotation-191-by-1-tag-deforest-0.png,10014_1
c_2_11.jpg,c_2_12.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_2_task-371-annotation-191-by-1-tag-deforest-0.png,10014_1
c_0_12.jpg,c_0_13.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_0_task-372-annotation-192-by-1-tag-deforest-0.png,10014_1
c_1_12.jpg,c_1_13.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_1_task-372-annotation-192-by-1-tag-deforest-0.png,10014_1
c_2_12.jpg,c_2_13.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_2_task-372-annotation-192-by-1-tag-deforest-0.png,10014_1
c_0_13.jpg,c_0_14.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_0_task-373-annotation-193-by-1-tag-deforest-0.png,10014_1
c_1_13.jpg,c_1_14.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_1_task-373-annotation-193-by-1-tag-deforest-0.png,10014_1
c_2_13.jpg,c_2_14.jpg,10014_1\project-21-at-2023-11-12-10-18-33f829bd\c_2_task-373-annotation-193-by-1-tag-deforest-0.png,10014_1
c_0_9.jpg,c_0_10.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_0_task-374-annotation-194-by-1-tag-deforest-0.png,10014_2
c_1_9.jpg,c_1_10.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_1_task-374-annotation-194-by-1-tag-deforest-0.png,10014_2
c_2_9.jpg,c_2_10.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_2_task-374-annotation-194-by-1-tag-deforest-0.png,10014_2
c_0_10.jpg,c_0_11.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_0_task-375-annotation-195-by-1-tag-deforest-0.png,10014_2
c_1_10.jpg,c_1_11.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_1_task-375-annotation-195-by-1-tag-deforest-0.png,10014_2
c_2_10.jpg,c_2_11.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_2_task-375-annotation-195-by-1-tag-deforest-0.png,10014_2
c_0_11.jpg,c_0_12.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_0_task-376-annotation-196-by-1-tag-deforest-0.png,10014_2
c_1_11.jpg,c_1_12.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_1_task-376-annotation-196-by-1-tag-deforest-0.png,10014_2
c_2_11.jpg,c_2_12.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_2_task-376-annotation-196-by-1-tag-deforest-0.png,10014_2
c_0_12.jpg,c_0_13.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_0_task-377-annotation-197-by-1-tag-deforest-0.png,10014_2
c_1_12.jpg,c_1_13.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_1_task-377-annotation-197-by-1-tag-deforest-0.png,10014_2
c_2_12.jpg,c_2_13.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_2_task-377-annotation-197-by-1-tag-deforest-0.png,10014_2
c_0_13.jpg,c_0_14.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_0_task-378-annotation-198-by-1-tag-deforest-0.png,10014_2
c_1_13.jpg,c_1_14.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_1_task-378-annotation-198-by-1-tag-deforest-0.png,10014_2
c_2_13.jpg,c_2_14.jpg,10014_2\project-22-at-2023-11-12-11-07-66a76568\c_2_task-378-annotation-198-by-1-tag-deforest-0.png,10014_2
c_0_14.jpg,c_0_15.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-379-annotation-199-by-1-tag-deforest-0.png,10019_1
c_1_14.jpg,c_1_15.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-379-annotation-199-by-1-tag-deforest-0.png,10019_1
c_2_14.jpg,c_2_15.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-379-annotation-199-by-1-tag-deforest-0.png,10019_1
c_0_15.jpg,c_0_16.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-380-annotation-200-by-1-tag-deforest-0.png,10019_1
c_1_15.jpg,c_1_16.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-380-annotation-200-by-1-tag-deforest-0.png,10019_1
c_2_15.jpg,c_2_16.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-380-annotation-200-by-1-tag-deforest-0.png,10019_1
c_0_16.jpg,c_0_17.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-381-annotation-201-by-1-tag-deforest-0.png,10019_1
c_1_16.jpg,c_1_17.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-381-annotation-201-by-1-tag-deforest-0.png,10019_1
c_2_16.jpg,c_2_17.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-381-annotation-201-by-1-tag-deforest-0.png,10019_1
c_0_17.jpg,c_0_18.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-382-annotation-202-by-1-tag-deforest-0.png,10019_1
c_1_17.jpg,c_1_18.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-382-annotation-202-by-1-tag-deforest-0.png,10019_1
c_2_17.jpg,c_2_18.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-382-annotation-202-by-1-tag-deforest-0.png,10019_1
c_0_18.jpg,c_0_19.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-383-annotation-203-by-1-tag-deforest-0.png,10019_1
c_1_18.jpg,c_1_19.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-383-annotation-203-by-1-tag-deforest-0.png,10019_1
c_2_18.jpg,c_2_19.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-383-annotation-203-by-1-tag-deforest-0.png,10019_1
c_0_19.jpg,c_0_20.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-384-annotation-204-by-1-tag-deforest-0.png,10019_1
c_1_19.jpg,c_1_20.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-384-annotation-204-by-1-tag-deforest-0.png,10019_1
c_2_19.jpg,c_2_20.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-384-annotation-204-by-1-tag-deforest-0.png,10019_1
c_0_20.jpg,c_0_21.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-385-annotation-205-by-1-tag-deforest-0.png,10019_1
c_1_20.jpg,c_1_21.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-385-annotation-205-by-1-tag-deforest-0.png,10019_1
c_2_20.jpg,c_2_21.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-385-annotation-205-by-1-tag-deforest-0.png,10019_1
c_0_21.jpg,c_0_22.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-386-annotation-206-by-1-tag-deforest-0.png,10019_1
c_1_21.jpg,c_1_22.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-386-annotation-206-by-1-tag-deforest-0.png,10019_1
c_2_21.jpg,c_2_22.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-386-annotation-206-by-1-tag-deforest-0.png,10019_1
c_0_22.jpg,c_0_23.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-387-annotation-207-by-1-tag-deforest-0.png,10019_1
c_1_22.jpg,c_1_23.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-387-annotation-207-by-1-tag-deforest-0.png,10019_1
c_2_22.jpg,c_2_23.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-387-annotation-207-by-1-tag-deforest-0.png,10019_1
c_0_23.jpg,c_0_24.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-388-annotation-208-by-1-tag-deforest-0.png,10019_1
c_1_23.jpg,c_1_24.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-388-annotation-208-by-1-tag-deforest-0.png,10019_1
c_2_23.jpg,c_2_24.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-388-annotation-208-by-1-tag-deforest-0.png,10019_1
c_0_24.jpg,c_0_26.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-390-annotation-209-by-1-tag-deforest-0.png,10019_1
c_1_24.jpg,c_1_26.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-390-annotation-209-by-1-tag-deforest-0.png,10019_1
c_2_24.jpg,c_2_26.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-390-annotation-209-by-1-tag-deforest-0.png,10019_1
c_0_26.jpg,c_0_27.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-391-annotation-210-by-1-tag-deforest-0.png,10019_1
c_1_26.jpg,c_1_27.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-391-annotation-210-by-1-tag-deforest-0.png,10019_1
c_2_26.jpg,c_2_27.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-391-annotation-210-by-1-tag-deforest-0.png,10019_1
c_0_27.jpg,c_0_28.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-392-annotation-211-by-1-tag-deforest-0.png,10019_1
c_1_27.jpg,c_1_28.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-392-annotation-211-by-1-tag-deforest-0.png,10019_1
c_2_27.jpg,c_2_28.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-392-annotation-211-by-1-tag-deforest-0.png,10019_1
c_0_28.jpg,c_0_29.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_0_task-393-annotation-212-by-1-tag-deforest-0.png,10019_1
c_1_28.jpg,c_1_29.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_1_task-393-annotation-212-by-1-tag-deforest-0.png,10019_1
c_2_28.jpg,c_2_29.jpg,10019_1\project-23-at-2023-11-12-11-41-9cb73206\c_2_task-393-annotation-212-by-1-tag-deforest-0.png,10019_1
c_0_7.jpg,c_0_8.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_0_task-394-annotation-213-by-1-tag-deforest-0.png,10019_2
c_1_7.jpg,c_1_8.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_1_task-394-annotation-213-by-1-tag-deforest-0.png,10019_2
c_2_7.jpg,c_2_8.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_2_task-394-annotation-213-by-1-tag-deforest-0.png,10019_2
c_0_8.jpg,c_0_9.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_0_task-395-annotation-214-by-1-tag-deforest-0.png,10019_2
c_1_8.jpg,c_1_9.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_1_task-395-annotation-214-by-1-tag-deforest-0.png,10019_2
c_2_8.jpg,c_2_9.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_2_task-395-annotation-214-by-1-tag-deforest-0.png,10019_2
c_0_9.jpg,c_0_10.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_0_task-396-annotation-215-by-1-tag-deforest-0.png,10019_2
c_1_9.jpg,c_1_10.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_1_task-396-annotation-215-by-1-tag-deforest-0.png,10019_2
c_2_9.jpg,c_2_10.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_2_task-396-annotation-215-by-1-tag-deforest-0.png,10019_2
c_0_10.jpg,c_0_11.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_0_task-397-annotation-216-by-1-tag-deforest-0.png,10019_2
c_1_10.jpg,c_1_11.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_1_task-397-annotation-216-by-1-tag-deforest-0.png,10019_2
c_2_10.jpg,c_2_11.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_2_task-397-annotation-216-by-1-tag-deforest-0.png,10019_2
c_0_11.jpg,c_0_12.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_0_task-398-annotation-217-by-1-tag-deforest-0.png,10019_2
c_1_11.jpg,c_1_12.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_1_task-398-annotation-217-by-1-tag-deforest-0.png,10019_2
c_2_11.jpg,c_2_12.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_2_task-398-annotation-217-by-1-tag-deforest-0.png,10019_2
c_0_12.jpg,c_0_13.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_0_task-399-annotation-218-by-1-tag-deforest-0.png,10019_2
c_1_12.jpg,c_1_13.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_1_task-399-annotation-218-by-1-tag-deforest-0.png,10019_2
c_2_12.jpg,c_2_13.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_2_task-399-annotation-218-by-1-tag-deforest-0.png,10019_2
c_0_13.jpg,c_0_20.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_0_task-406-annotation-219-by-1-tag-deforest-0.png,10019_2
c_1_13.jpg,c_1_20.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_1_task-406-annotation-219-by-1-tag-deforest-0.png,10019_2
c_2_13.jpg,c_2_20.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_2_task-406-annotation-219-by-1-tag-deforest-0.png,10019_2
c_0_20.jpg,c_0_21.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_0_task-407-annotation-220-by-1-tag-deforest-0.png,10019_2
c_1_20.jpg,c_1_21.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_1_task-407-annotation-220-by-1-tag-deforest-0.png,10019_2
c_2_20.jpg,c_2_21.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_2_task-407-annotation-220-by-1-tag-deforest-0.png,10019_2
c_0_21.jpg,c_0_22.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_0_task-408-annotation-221-by-1-tag-deforest-0.png,10019_2
c_1_21.jpg,c_1_22.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_1_task-408-annotation-221-by-1-tag-deforest-0.png,10019_2
c_2_21.jpg,c_2_22.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_2_task-408-annotation-221-by-1-tag-deforest-0.png,10019_2
c_0_22.jpg,c_0_28.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_0_task-414-annotation-222-by-1-tag-deforest-0.png,10019_2
c_1_22.jpg,c_1_28.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_1_task-414-annotation-222-by-1-tag-deforest-0.png,10019_2
c_2_22.jpg,c_2_28.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_2_task-414-annotation-222-by-1-tag-deforest-0.png,10019_2
c_0_28.jpg,c_0_29.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_0_task-415-annotation-223-by-1-tag-deforest-0.png,10019_2
c_1_28.jpg,c_1_29.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_1_task-415-annotation-223-by-1-tag-deforest-0.png,10019_2
c_2_28.jpg,c_2_29.jpg,10019_2\project-24-at-2023-11-12-12-15-d8b0a8d9\c_2_task-415-annotation-223-by-1-tag-deforest-0.png,10019_2
c_0_0.jpg,c_0_2.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_0_task-416-annotation-224-by-1-tag-deforest-0.png,10024_2
c_1_0.jpg,c_1_2.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_1_task-416-annotation-224-by-1-tag-deforest-0.png,10024_2
c_2_0.jpg,c_2_2.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_2_task-416-annotation-224-by-1-tag-deforest-0.png,10024_2
c_0_2.jpg,c_0_6.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_0_task-417-annotation-225-by-1-tag-deforest-0.png,10024_2
c_1_2.jpg,c_1_6.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_1_task-417-annotation-225-by-1-tag-deforest-0.png,10024_2
c_2_2.jpg,c_2_6.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_2_task-417-annotation-225-by-1-tag-deforest-0.png,10024_2
c_0_6.jpg,c_0_7.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_0_task-418-annotation-226-by-1-tag-deforest-0.png,10024_2
c_1_6.jpg,c_1_7.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_1_task-418-annotation-226-by-1-tag-deforest-0.png,10024_2
c_2_6.jpg,c_2_7.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_2_task-418-annotation-226-by-1-tag-deforest-0.png,10024_2
c_0_7.jpg,c_0_8.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_0_task-419-annotation-227-by-1-tag-deforest-0.png,10024_2
c_1_7.jpg,c_1_8.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_1_task-419-annotation-227-by-1-tag-deforest-0.png,10024_2
c_2_7.jpg,c_2_8.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_2_task-419-annotation-227-by-1-tag-deforest-0.png,10024_2
c_0_8.jpg,c_0_9.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_0_task-420-annotation-228-by-1-tag-deforest-0.png,10024_2
c_1_8.jpg,c_1_9.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_1_task-420-annotation-228-by-1-tag-deforest-0.png,10024_2
c_2_8.jpg,c_2_9.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_2_task-420-annotation-228-by-1-tag-deforest-0.png,10024_2
c_0_9.jpg,c_0_10.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_0_task-421-annotation-229-by-1-tag-deforest-0.png,10024_2
c_1_9.jpg,c_1_10.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_1_task-421-annotation-229-by-1-tag-deforest-0.png,10024_2
c_2_9.jpg,c_2_10.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_2_task-421-annotation-229-by-1-tag-deforest-0.png,10024_2
c_0_10.jpg,c_0_11.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_0_task-422-annotation-230-by-1-tag-deforest-0.png,10024_2
c_1_10.jpg,c_1_11.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_1_task-422-annotation-230-by-1-tag-deforest-0.png,10024_2
c_2_10.jpg,c_2_11.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_2_task-422-annotation-230-by-1-tag-deforest-0.png,10024_2
c_0_11.jpg,c_0_12.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_0_task-423-annotation-231-by-1-tag-deforest-0.png,10024_2
c_1_11.jpg,c_1_12.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_1_task-423-annotation-231-by-1-tag-deforest-0.png,10024_2
c_2_11.jpg,c_2_12.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_2_task-423-annotation-231-by-1-tag-deforest-0.png,10024_2
c_0_12.jpg,c_0_13.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_0_task-424-annotation-232-by-1-tag-deforest-0.png,10024_2
c_1_12.jpg,c_1_13.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_1_task-424-annotation-232-by-1-tag-deforest-0.png,10024_2
c_2_12.jpg,c_2_13.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_2_task-424-annotation-232-by-1-tag-deforest-0.png,10024_2
c_0_13.jpg,c_0_15.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_0_task-425-annotation-233-by-1-tag-deforest-0.png,10024_2
c_1_13.jpg,c_1_15.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_1_task-425-annotation-233-by-1-tag-deforest-0.png,10024_2
c_2_13.jpg,c_2_15.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_2_task-425-annotation-233-by-1-tag-deforest-0.png,10024_2
c_0_15.jpg,c_0_19.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_0_task-426-annotation-234-by-1-tag-deforest-0.png,10024_2
c_1_15.jpg,c_1_19.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_1_task-426-annotation-234-by-1-tag-deforest-0.png,10024_2
c_2_15.jpg,c_2_19.jpg,10024_2\project-25-at-2023-11-12-14-14-d57ac720\c_2_task-426-annotation-234-by-1-tag-deforest-0.png,10024_2
c_0_7.jpg,c_0_8.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_0_task-430-annotation-235-by-1-tag-deforest-0.png,10025_2
c_1_7.jpg,c_1_8.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_1_task-430-annotation-235-by-1-tag-deforest-0.png,10025_2
c_2_7.jpg,c_2_8.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_2_task-430-annotation-235-by-1-tag-deforest-0.png,10025_2
c_0_8.jpg,c_0_9.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_0_task-431-annotation-236-by-1-tag-deforest-0.png,10025_2
c_1_8.jpg,c_1_9.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_1_task-431-annotation-236-by-1-tag-deforest-0.png,10025_2
c_2_8.jpg,c_2_9.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_2_task-431-annotation-236-by-1-tag-deforest-0.png,10025_2
c_0_9.jpg,c_0_10.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_0_task-432-annotation-237-by-1-tag-deforest-0.png,10025_2
c_1_9.jpg,c_1_10.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_1_task-432-annotation-237-by-1-tag-deforest-0.png,10025_2
c_2_9.jpg,c_2_10.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_2_task-432-annotation-237-by-1-tag-deforest-0.png,10025_2
c_0_10.jpg,c_0_11.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_0_task-433-annotation-238-by-1-tag-deforest-0.png,10025_2
c_1_10.jpg,c_1_11.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_1_task-433-annotation-238-by-1-tag-deforest-0.png,10025_2
c_2_10.jpg,c_2_11.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_2_task-433-annotation-238-by-1-tag-deforest-0.png,10025_2
c_0_11.jpg,c_0_12.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_0_task-434-annotation-239-by-1-tag-deforest-0.png,10025_2
c_1_11.jpg,c_1_12.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_1_task-434-annotation-239-by-1-tag-deforest-0.png,10025_2
c_2_11.jpg,c_2_12.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_2_task-434-annotation-239-by-1-tag-deforest-0.png,10025_2
c_0_12.jpg,c_0_13.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_0_task-435-annotation-240-by-1-tag-deforest-0.png,10025_2
c_1_12.jpg,c_1_13.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_1_task-435-annotation-240-by-1-tag-deforest-0.png,10025_2
c_2_12.jpg,c_2_13.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_2_task-435-annotation-240-by-1-tag-deforest-0.png,10025_2
c_0_13.jpg,c_0_14.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_0_task-436-annotation-241-by-1-tag-deforest-0.png,10025_2
c_1_13.jpg,c_1_14.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_1_task-436-annotation-241-by-1-tag-deforest-0.png,10025_2
c_2_13.jpg,c_2_14.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_2_task-436-annotation-241-by-1-tag-deforest-0.png,10025_2
c_0_14.jpg,c_0_15.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_0_task-437-annotation-242-by-1-tag-deforest-0.png,10025_2
c_1_14.jpg,c_1_15.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_1_task-437-annotation-242-by-1-tag-deforest-0.png,10025_2
c_2_14.jpg,c_2_15.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_2_task-437-annotation-242-by-1-tag-deforest-0.png,10025_2
c_0_15.jpg,c_0_16.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_0_task-438-annotation-243-by-1-tag-deforest-0.png,10025_2
c_1_15.jpg,c_1_16.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_1_task-438-annotation-243-by-1-tag-deforest-0.png,10025_2
c_2_15.jpg,c_2_16.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_2_task-438-annotation-243-by-1-tag-deforest-0.png,10025_2
c_0_16.jpg,c_0_18.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_0_task-440-annotation-244-by-1-tag-deforest-0.png,10025_2
c_1_16.jpg,c_1_18.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_1_task-440-annotation-244-by-1-tag-deforest-0.png,10025_2
c_2_16.jpg,c_2_18.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_2_task-440-annotation-244-by-1-tag-deforest-0.png,10025_2
c_0_18.jpg,c_0_22.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_0_task-443-annotation-245-by-1-tag-deforest-0.png,10025_2
